Bundesland,project_id,subject_area,funding_start_year,funding_end_year
 Berlin,39052126,Medizin,2007,0
 Berlin,39052126,Medizin,2007,0
Brandenburg,39052126,Medizin,2007,0
Brandenburg,39052126,Medizin,2007,0
 Berlin,39052203,Neurowissenschaft,2007,0
 Berlin,39052203,Neurowissenschaft,2007,0
 Berlin,39052203,Neurowissenschaft,2007,0
 Berlin,39052203,Neurowissenschaft,2007,0
 Berlin,39235742,Alte Kulturen,2007,0
 Berlin,39235742,Alte Kulturen,2007,0
 Berlin,39235742,Alte Kulturen,2007,0
 Berlin,39235742,Alte Kulturen,2007,0
 Berlin,38129988,Strömungsmechanik,2007,1
 Berlin,38130064,Strömungsmechanik,2007,1
 Berlin,38130090,Messsysteme,2007,1
 Berlin,46772806,"Interaktive und intelligente Systeme, Bild- und Sprachverarbeitung, Computergraphik und Visualisierung",2007,1
 Berlin,47551166,Strömungsmechanik,2007,1
 Berlin,47612114,Strömungsmechanik,2007,1
 Berlin,47612283,Strömungsmechanik,2007,1
 Berlin,53182490,Molekülchemie,2007,0
 Berlin,53182490,Chemische Festkörper- und Oberflächenforschung,2007,0
 Berlin,53182490,Physikalische und Theoretische Chemie,2007,0
 Berlin,53182490,"Analytik, Methodenentwicklung (Chemie)",2007,0
 Berlin,53182490,Biologische Chemie und Lebensmittelchemie,2007,0
 Berlin,53182490,Polymerforschung,2007,0
 Berlin,53182490,Physik der kondensierten Materie,2007,0
 Berlin,53182490,"Verfahrenstechnik, Technische Chemie",2007,0
 Berlin,53182490,Molekülchemie,2007,0
 Berlin,53182490,Chemische Festkörper- und Oberflächenforschung,2007,0
 Berlin,53182490,Physikalische und Theoretische Chemie,2007,0
 Berlin,53182490,"Analytik, Methodenentwicklung (Chemie)",2007,0
 Berlin,53182490,Biologische Chemie und Lebensmittelchemie,2007,0
 Berlin,53182490,Polymerforschung,2007,0
 Berlin,53182490,Physik der kondensierten Materie,2007,0
 Berlin,53182490,"Verfahrenstechnik, Technische Chemie",2007,0
Brandenburg,53182490,Molekülchemie,2007,0
Brandenburg,53182490,Chemische Festkörper- und Oberflächenforschung,2007,0
Brandenburg,53182490,Physikalische und Theoretische Chemie,2007,0
Brandenburg,53182490,"Analytik, Methodenentwicklung (Chemie)",2007,0
Brandenburg,53182490,Biologische Chemie und Lebensmittelchemie,2007,0
Brandenburg,53182490,Polymerforschung,2007,0
Brandenburg,53182490,Physik der kondensierten Materie,2007,0
Brandenburg,53182490,"Verfahrenstechnik, Technische Chemie",2007,0
 Berlin,34282266,,2007,1
 Berlin,36657897,,2007,1
 Berlin,51790413,Asienbezogene Wissenschaften,2007,1
 Berlin,53305656,,2007,1
 Berlin,56276560,,2007,1
 Berlin,59635352,Mittelalterliche Geschichte,2007,1
 Berlin,43803526,Ur- und Frühgeschichte (weltweit),2007,1
 Berlin,20005246,"Agrar-, Forstwissenschaften und Tiermedizin",2007,1
 Berlin,20005246,Geowissenschaften,2007,1
Brandenburg,20005246,"Agrar-, Forstwissenschaften und Tiermedizin",2007,1
Brandenburg,20005246,Geowissenschaften,2007,1
Brandenburg,20005246,"Agrar-, Forstwissenschaften und Tiermedizin",2007,1
Brandenburg,20005246,Geowissenschaften,2007,1
Brandenburg,20005246,"Agrar-, Forstwissenschaften und Tiermedizin",2007,1
Brandenburg,20005246,Geowissenschaften,2007,1
 Berlin,34509424,,2007,1
 Berlin,65840971,Wirtschafts- und Sozialgeschichte,2007,1
 Berlin,65840971,Politikwissenschaft,2007,1
 Berlin,39727985,Religionswissenschaft und Judaistik,2007,1
 Berlin,38908493,"Sozial- und Kulturanthropologie, Außereuropäische Kulturen, Judaistik und Religionswissenschaft",2007,0
 Berlin,38908493,"Sozial- und Kulturanthropologie, Außereuropäische Kulturen, Judaistik und Religionswissenschaft",2007,0
 Berlin,32172694,Theater- und Medienwissenschaften,2007,1
 Berlin,32172733,Theater- und Medienwissenschaften,2007,1
 Berlin,32172978,Ägyptische und Vorderasiatische Altertumswissenschaften,2007,1
 Berlin,32173039,Neuere deutsche Literatur,2007,1
 Berlin,32315671,Kunstgeschichte,2007,1
 Berlin,39912149,Literaturwissenschaft,2007,0
 Berlin,39912149,"Sozial- und Kulturanthropologie, Außereuropäische Kulturen, Judaistik und Religionswissenschaft",2007,0
 Berlin,39912149,Alte Kulturen,2007,0
 Berlin,39912149,"Kunst-, Musik-, Theater- und Medienwissenschaften",2007,0
 Berlin,40362081,Neuere und Neueste Geschichte (einschl. Europäische Geschichte der Neuzeit und Außereuropäische Geschichte),2007,1
 Berlin,42922542,Wirtschaftspolitik und Finanzwissenschaften,2007,1
 Berlin,47571353,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,1
 Berlin,47878435,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,1
 Berlin,47878509,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,1
 Berlin,48574695,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,1
 Berlin,54843252,Präparative und Physikalische Chemie von Polymeren,2007,1
 Berlin,65410627,Biologische Chemie und Lebensmittelchemie,2007,1
Baden-Württemberg,48431921,Neurowissenschaft,2007,1
Baden-Württemberg,49762668,Neurowissenschaft,2007,0
Baden-Württemberg,49762668,Neurowissenschaft,2007,0
Baden-Württemberg,49762668,Neurowissenschaft,2007,0
Baden-Württemberg,49762668,Neurowissenschaft,2007,0
Baden-Württemberg,17546514,Chemie,2007,1
Baden-Württemberg,17546514,Wärmetechnik/Verfahrenstechnik,2007,1
Baden-Württemberg,17546514,Physik,2007,1
Baden-Württemberg,17546514,Materialwissenschaft und Werkstofftechnik,2007,1
Baden-Württemberg,17546514,Maschinenbau und Produktionstechnik,2007,1
Baden-Württemberg,17546514,Biologie,2007,1
Baden-Württemberg,17546514,"Informatik, System- und Elektrotechnik",2007,1
Baden-Württemberg,17546514,Mathematik,2007,1
Baden-Württemberg,20025736,Wasserforschung,2007,1
Baden-Württemberg,32481313,Theoretische Informatik,2007,1
Baden-Württemberg,32481666,Theoretische Informatik,2007,1
Baden-Württemberg,32482266,Theoretische Informatik,2007,1
Baden-Württemberg,32499921,Theoretische Informatik,2007,1
Baden-Württemberg,32500342,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32521858,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32522053,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32581848,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32582038,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32582281,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32686749,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32686843,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32706729,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32707026,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32807372,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32807453,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32849783,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2007,1
Baden-Württemberg,32850795,Theoretische Informatik,2007,1
Baden-Württemberg,35654378,Chemische und Thermische Verfahrenstechnik,2007,1
Baden-Württemberg,35654434,"Statistische Physik, Weiche Materie, Biologische Physik, Nichtlineare Dynamik",2007,1
Baden-Württemberg,35654682,Technische Thermodynamik,2007,1
Baden-Württemberg,35654714,"Statistische Physik, Weiche Materie, Biologische Physik, Nichtlineare Dynamik",2007,1
Baden-Württemberg,35654768,Thermodynamik und Kinetik von Werkstoffen,2007,0
Baden-Württemberg,35654807,"Statistische Physik, Weiche Materie, Biologische Physik, Nichtlineare Dynamik",2007,1
Baden-Württemberg,35654832,Mechanik,2007,1
Baden-Württemberg,35654869,"Statistische Physik, Weiche Materie, Biologische Physik, Nichtlineare Dynamik",2007,0
Baden-Württemberg,35654899,"Statistische Physik, Weiche Materie, Biologische Physik, Nichtlineare Dynamik",2007,0
Baden-Württemberg,35674152,Biochemie,2007,1
Baden-Württemberg,35674180,Theoretische Physik der kondensierten Materie,2007,1
Baden-Württemberg,35674203,Softwaretechnik und Programmiersprachen,2007,1
Baden-Württemberg,35674236,Softwaretechnik und Programmiersprachen,2007,1
Baden-Württemberg,35674271,"Interaktive und intelligente Systeme, Bild- und Sprachverarbeitung, Computergraphik und Visualisierung",2007,0
Baden-Württemberg,35674304,"Interaktive und intelligente Systeme, Bild- und Sprachverarbeitung, Computergraphik und Visualisierung",2007,0
Baden-Württemberg,35674345,Chemie,2007,0
Baden-Württemberg,50131014,Mechanik und Konstruktiver Maschinenbau,2007,0
Baden-Württemberg,50131014,Mathematik,2007,0
Baden-Württemberg,50131014,Systemtechnik,2007,0
Baden-Württemberg,50131014,Bauwesen und Architektur,2007,0
Baden-Württemberg,50131014,Mechanik und Konstruktiver Maschinenbau,2007,0
Baden-Württemberg,50131014,Mathematik,2007,0
Baden-Württemberg,50131014,Systemtechnik,2007,0
Baden-Württemberg,50131014,Bauwesen und Architektur,2007,0
Baden-Württemberg,50131014,Mechanik und Konstruktiver Maschinenbau,2007,0
Baden-Württemberg,50131014,Mathematik,2007,0
Baden-Württemberg,50131014,Systemtechnik,2007,0
Baden-Württemberg,50131014,Bauwesen und Architektur,2007,0
Baden-Württemberg,50909431,Informatik,2007,1
Baden-Württemberg,50909556,Elektrotechnik und Informationstechnik,2007,1
Baden-Württemberg,52158699,Betriebswirtschaftslehre,2007,1
Baden-Württemberg,54555282,"Optik, Quantenoptik und Physik der Atome, Moleküle und Plasmen",2007,1
Baden-Württemberg,56010690,Materialwissenschaft,2007,1
Baden-Württemberg,61458305,Physikalische und Theoretische Chemie,2007,1
Baden-Württemberg,46240355,,2007,1
Baden-Württemberg,65860784,Neuere und Neueste Geschichte (einschl. Europäische Geschichte der Neuzeit und Außereuropäische Geschichte),2007,1
Baden-Württemberg,50806980,Mittelalterliche Geschichte,2007,1
Baden-Württemberg,50806980,Kunstgeschichte,2007,1
Nordrhein-Westfalen,30164218,Mathematik,2007,0
Rheinland-Pfalz,30164218,Mathematik,2007,0
Nordrhein-Westfalen,15232683,Geowissenschaften,2007,1
Nordrhein-Westfalen,15232683,"Agrar-, Forstwissenschaften und Tiermedizin",2007,1
Nordrhein-Westfalen,15232683,Mathematik,2007,1
Nordrhein-Westfalen,15232683,Chemie,2007,1
Nordrhein-Westfalen,15232683,Geowissenschaften,2007,1
Nordrhein-Westfalen,15232683,"Agrar-, Forstwissenschaften und Tiermedizin",2007,1
Nordrhein-Westfalen,15232683,Mathematik,2007,1
Nordrhein-Westfalen,15232683,Chemie,2007,1
Nordrhein-Westfalen,35306756,Allgemeine Theoretische Chemie,2007,1
Nordrhein-Westfalen,35306756,"Organische Molekülchemie - Synthese, Charakterisierung, Theorie und Modellierung",2007,1
Nordrhein-Westfalen,35307025,"Organische Molekülchemie - Synthese, Charakterisierung, Theorie und Modellierung",2007,1
Nordrhein-Westfalen,35307088,"Organische Molekülchemie - Synthese, Charakterisierung, Theorie und Modellierung",2007,1
Nordrhein-Westfalen,35307218,Allgemeine Theoretische Chemie,2007,1
Nordrhein-Westfalen,38375651,Virologie,2007,1
Nordrhein-Westfalen,40976635,"Hydrogeologie, Hydrologie, Limnologie, Siedlungswasserwirtschaft, Wasserchemie, Integrierte Wasser-Ressourcen Bewirtschaftung",2007,0
Nordrhein-Westfalen,40976635,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2007,0
Nordrhein-Westfalen,40976811,Physik des Erdkörpers,2007,0
Nordrhein-Westfalen,40976897,FK Geophysik und Geodäsie,2007,1
Nordrhein-Westfalen,40976950,Bodenwissenschaften,2007,0
Nordrhein-Westfalen,40976950,"Hydrogeologie, Hydrologie, Limnologie, Siedlungswasserwirtschaft, Wasserchemie, Integrierte Wasser-Ressourcen Bewirtschaftung",2007,0
Nordrhein-Westfalen,40977152,Bodenwissenschaften,2007,0
Nordrhein-Westfalen,40977241,Bodenwissenschaften,2007,0
Nordrhein-Westfalen,40977331,"Hydrogeologie, Hydrologie, Limnologie, Siedlungswasserwirtschaft, Wasserchemie, Integrierte Wasser-Ressourcen Bewirtschaftung",2007,0
Nordrhein-Westfalen,40997008,"Geodäsie, Photogrammetrie, Fernerkundung, Geoinformatik, Kartographie",2007,0
Nordrhein-Westfalen,40997008,"Hydrogeologie, Hydrologie, Limnologie, Siedlungswasserwirtschaft, Wasserchemie, Integrierte Wasser-Ressourcen Bewirtschaftung",2007,0
Nordrhein-Westfalen,40997074,Physik und Chemie der Atmosphäre,2007,0
Nordrhein-Westfalen,40997131,Physik und Chemie der Atmosphäre,2007,1
Nordrhein-Westfalen,40997162,Physik und Chemie der Atmosphäre,2007,0
Nordrhein-Westfalen,40997162,Bodenwissenschaften,2007,0
Nordrhein-Westfalen,40997239,Physik und Chemie der Atmosphäre,2007,1
Nordrhein-Westfalen,40997307,Physik und Chemie der Atmosphäre,2007,0
Nordrhein-Westfalen,40997307,Mathematik,2007,0
Nordrhein-Westfalen,40997345,Physik und Chemie der Atmosphäre,2007,0
Nordrhein-Westfalen,41018185,Geowissenschaften,2007,0
Nordrhein-Westfalen,48329121,Mathematik,2007,1
Nordrhein-Westfalen,50827549,Molekülchemie,2007,1
Nordrhein-Westfalen,51810993,"Agrar-, Forstwissenschaften und Tiermedizin",2007,1
Nordrhein-Westfalen,52630214,"Statistische Physik, Weiche Materie, Biologische Physik, Nichtlineare Dynamik",2007,1
Nordrhein-Westfalen,55088942,Pflanzenwissenschaften,2007,1
Nordrhein-Westfalen,55825691,"Geochemie, Mineralogie und Kristallographie",2007,1
Nordrhein-Westfalen,57218255,Grundlagen der Biologie und Medizin,2007,1
Nordrhein-Westfalen,61949195,Mathematik,2007,1
Nordrhein-Westfalen,43618444,Ägyptische und Vorderasiatische Altertumswissenschaften,2007,1
Nordrhein-Westfalen,34099831,,2007,1
Brandenburg,47182564,,2007,1
Brandenburg,49025783,"Allgemeine und Vergleichende Sprachwissenschaft, Typologie, Außereuropäische Sprachen",2007,1
Brandenburg,49086968,"Allgemeine und Vergleichende Sprachwissenschaft, Typologie, Außereuropäische Sprachen",2007,1
Brandenburg,49332981,"Allgemeine und Vergleichende Sprachwissenschaft, Typologie, Außereuropäische Sprachen",2007,1
Brandenburg,49373186,"Allgemeine und Vergleichende Sprachwissenschaft, Typologie, Außereuropäische Sprachen",2007,1
Brandenburg,53428238,Geographie,2007,1
Brandenburg,55109620,Grundlagen der Biologie und Medizin,2007,1
Brandenburg,43270220,Neuere deutsche Literatur,2007,1
Brandenburg,50705166,Neuere deutsche Literatur,2007,1
Niedersachsen,28586557,Physik,2007,0
Niedersachsen,28586557,Chemie,2007,0
Niedersachsen,28586557,Biologie,2007,0
Niedersachsen,28586557,Mathematik,2007,0
Niedersachsen,28586557,Physik,2007,0
Niedersachsen,28586557,Chemie,2007,0
Niedersachsen,28586557,Biologie,2007,0
Niedersachsen,28586557,Mathematik,2007,0
Niedersachsen,28586557,Physik,2007,0
Niedersachsen,28586557,Chemie,2007,0
Niedersachsen,28586557,Biologie,2007,0
Niedersachsen,28586557,Mathematik,2007,0
Niedersachsen,28586557,Physik,2007,0
Niedersachsen,28586557,Chemie,2007,0
Niedersachsen,28586557,Biologie,2007,0
Niedersachsen,28586557,Mathematik,2007,0
Niedersachsen,39092696,Grundlagen der Biologie und Medizin,2007,0
Niedersachsen,39092696,Neurowissenschaft,2007,0
Niedersachsen,39092696,Grundlagen der Biologie und Medizin,2007,0
Niedersachsen,39092696,Neurowissenschaft,2007,0
Niedersachsen,39092696,Grundlagen der Biologie und Medizin,2007,0
Niedersachsen,39092696,Neurowissenschaft,2007,0
Niedersachsen,39092696,Grundlagen der Biologie und Medizin,2007,0
Niedersachsen,39092696,Neurowissenschaft,2007,0
Niedersachsen,39092696,Grundlagen der Biologie und Medizin,2007,0
Niedersachsen,39092696,Neurowissenschaft,2007,0
Niedersachsen,56276384,,2007,1
Niedersachsen,31579344,Frühneuzeitliche Geschichte,2007,1
Niedersachsen,34588781,Ägyptische und Vorderasiatische Altertumswissenschaften,2007,1
Niedersachsen,34712694,,2007,1
Niedersachsen,36473251,,2007,1
Niedersachsen,40833270,,2007,1
Niedersachsen,65532948,,2007,1
Niedersachsen,49598687,Neurowissenschaft,2007,1
Niedersachsen,49660626,Physik der kondensierten Materie,2007,1
Niedersachsen,49742537,Geologie und Paläontologie,2007,1
Niedersachsen,49824309,"Statistische Physik, Weiche Materie, Biologische Physik, Nichtlineare Dynamik",2007,1
Niedersachsen,50479580,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,0
Niedersachsen,50479636,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,1
Niedersachsen,50479682,Biophysik,2007,0
Niedersachsen,50479952,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,0
Niedersachsen,50480051,Biophysik,2007,1
Niedersachsen,50499601,Biophysik,2007,1
Niedersachsen,50499717,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2007,0
Niedersachsen,50499816,Biophysik,2007,0
Niedersachsen,50499858,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2007,1
Niedersachsen,50500417,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,0
Niedersachsen,50520989,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,0
Niedersachsen,50521020,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,1
Niedersachsen,50540633,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,0
Niedersachsen,50540764,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,1
Niedersachsen,50540889,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,1
Niedersachsen,50540983,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2007,1
Niedersachsen,50541029,Physik,2007,0
Niedersachsen,50848330,Physikalische und Theoretische Chemie,2007,1
Niedersachsen,52937276,"Agrar-, Forstwissenschaften und Tiermedizin",2007,1
Niedersachsen,52957223,Pflanzenwissenschaften,2007,1
Niedersachsen,53039580,Physik der kondensierten Materie,2007,1
Niedersachsen,58713782,Werkstofftechnik,2007,1
Niedersachsen,61539341,"Optik, Quantenoptik und Physik der Atome, Moleküle und Plasmen",2007,1
Niedersachsen,62994198,Biologische Chemie und Lebensmittelchemie,2007,1
 Hamburg,19902941,Astrophysik und Astronomie,2007,1
 Hamburg,32890175,Physik und Chemie der Atmosphäre,2007,1
 Hamburg,32909764,Physik und Chemie der Atmosphäre,2007,1
 Hamburg,32909869,Physik und Chemie der Atmosphäre,2007,1
 Hamburg,35592270,Historische Linguistik,2007,1
 Hamburg,35592270,Allgemeines und fachbezogenes Lehren und Lernen,2007,1
 Hamburg,35592425,"Allgemeine und Vergleichende Sprachwissenschaft, Typologie, Außereuropäische Sprachen",2007,1
 Hamburg,35592425,Entwicklungspsychologie und Pädagogische Psychologie,2007,1
 Hamburg,35592480,"Allgemeine und Vergleichende Sprachwissenschaft, Typologie, Außereuropäische Sprachen",2007,1
 Hamburg,35592529,Historische Linguistik,2007,1
 Hamburg,35592529,Allgemeines und fachbezogenes Lehren und Lernen,2007,1
 Hamburg,38787541,"Atmosphären-, Meeres- und Klimaforschung",2007,0
 Hamburg,38787541,"Atmosphären-, Meeres- und Klimaforschung",2007,0
 Hamburg,38787541,"Atmosphären-, Meeres- und Klimaforschung",2007,0
 Hamburg,38787541,"Atmosphären-, Meeres- und Klimaforschung",2007,0
Schleswig-Holstein,38787541,"Atmosphären-, Meeres- und Klimaforschung",2007,0
 Hamburg,60413241,Astrophysik und Astronomie,2007,1
 Hamburg,60781652,Physik und Chemie der Atmosphäre,2007,1
 Hamburg,40649311,,2007,1
